ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,Field_12_0_0_63534_016,QuestID,PlayerConditionID
1603,快速虹吸器II,升級快速虹吸器的性能，在法力熔爐歐美加脫離戰鬥時，你的移動速度提高30%。,強化速度提升,35,10,3610499,8,2,0,0,0,0,0,0,0,0,0,0,0
1604,駭入法力熔爐III,將秘法湧流控制器的使用權延伸至暗影碼頭，以便削弱附近的非首領敵人。此外，現在可以先後啟動所有控制器。,強化駭入法力熔爐,35,11,1723993,8,1,0,0,0,0,0,0,0,0,0,0,0
1605,獵殺首惡：熔爐之懼,現在法力熔爐歐美加中具有名字的的精英敵人每週有一定機率掉落戰隊綁定物品。,解鎖戰隊綁定掉落,35,11,6841594,8,2,0,0,0,0,0,0,0,0,0,0,0
1606,獵殺首惡：奈薩斯王薩哈達爾,擊敗奈薩斯王薩哈達爾會給你一個以太精華稜片，可在暗影點用來交換自己想要的造型外觀。,解鎖塑形代幣,35,12,6922086,8,1,0,0,0,0,0,0,0,0,0,0,0
1607,冠冕的重擔,被擊敗時，奈薩斯王薩哈達爾有一定機率掉落額外的以太精華稜片。,解鎖塑形代幣掉落,35,12,6891024,8,2,0,0,0,0,0,0,0,0,0,0,0
1608,深入敵陣IV,當你在法力熔爐歐美加中時，你戰隊造成的傷害和治療效果提高12%。,提高傷害和治療效果,35,13,6389589,8,1,0,0,0,0,0,0,0,0,0,0,0
1609,觀看者小加茲克雷,觀看者小加茲克雷是被殺死的看守者加茲克雷的後裔。它在尋求機會復仇…或者想要加入你。暗影點的佐圖魯會幫你牽線。,解鎖觀察者寶寶寵物,35,13,7119298,8,2,0,0,0,0,0,0,0,0,0,0,0
1612,開始與終結,阻止迪曼修斯重回巔峰，讓你獲得了「星辰救世主」頭銜。,解鎖頭銜,35,14,1728724,8,1,0,0,0,0,0,0,0,0,0,0,0
1613,骸骨凍結者,到暗影點與佐圖魯交談，取得骸骨凍結者作為坐騎。,解鎖坐騎,35,14,6841593,8,2,0,0,0,0,0,0,0,0,0,0,0
1614,深入無盡,獲得可隨時在法力熔爐歐美加中傳送的能力。,解鎖團隊副本傳送門,35,15,6997112,8,2,0,0,0,0,0,0,0,0,0,0,0
1615,深入敵陣V,當你在法力熔爐歐美加中時，你戰隊造成的傷害和治療效果提高15%。,提高傷害和治療效果,35,15,6654410,8,1,0,0,0,0,0,0,0,0,0,0,0
1616,專業技能配方,你可在塔札維許向奧姆席立克購買活力治療藥水、晦影精華、純粹靈巧纖維、純粹賦能纖維、純粹時光纖維、純粹精準纖維、合約：凱瑞西信託同盟以及梵陀符文：法力熔爐歐美加的配方。,解鎖專業技能配方,30,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
1620,專業技能知識書籍,到塔札維許與奧姆席立克對話，來購買知識書籍，讓你的專業技能專精提高10點。,解鎖一次性的專業技能知識書籍,30,12,4624873,8,0,0,0,0,0,0,0,0,0,0,0,0
1621,恩澤和祝福,你現在可從亂放的珍品獲得恩澤，以及從沉重的箱子獲得祝福。你可在銀月城向傳送師艾司川迪斯獲取暮光聖櫃裝飾。,發掘全新探究能力,36,1,2967107,8,0,263996,0,0,0,0,0,0,0,1,0,0
1622,鍍金儲物箱,現在完成級別11探究後，會出現鍍金儲物箱。你可在銀月城向傳送師艾司川迪斯獲取真菌箱子裝飾。,解鎖鍍金儲物箱,36,2,5872049,8,0,263994,0,0,0,0,0,0,0,1,0,0
1623,寶藏獵人,沐聖旌旗現在有一定機率出現在豐碩探究中。你可在銀月城向傳送師艾司川迪斯獲取阿曼尼保險箱裝飾。,解鎖沐聖旌旗,36,3,462672,8,0,264175,0,0,0,0,0,0,0,1,0,0
1624,以太族與魔像的探究之旅,現在札朗會在級別6以上的探究結束後出現，並帶著隨機的裝備庫存。你可在銀月城向傳送師艾司川迪斯獲取銀月城的秘法防衛者坐騎。,解鎖探究商人札朗,36,5,1723993,8,0,0,0,2840,0,0,0,0,0,3,0,0
1625,鍍金大獎,鍍金儲物箱現在也會賦予神話紋章。你可在銀月城向傳送師艾司川迪斯獲取遠古卡多雷寶庫裝飾。,升級鍍金儲物箱,36,4,5872050,8,0,264170,0,0,0,0,0,0,0,1,0,0
1626,從不獨自行動,你可在銀月城向傳送師艾司川迪斯獲取至暗之夜探究者信號槍和根覆聖匣裝飾，信號槍可以讓你在探究中召喚復原的寶庫鑰匙商人。,解鎖玩具,36,7,4624647,8,0,264414,0,0,0,0,0,0,0,1,0,0
1627,鑰匙與寶庫,現在你每週可在銀月城向娜蕾迪亞‧河光購買2把復原的寶庫鑰匙，並向傳送師艾司川迪斯獲取辛多雷墓碑造型。,解鎖復原的寶庫鑰匙,36,6,4622270,8,0,262951,0,0,0,0,0,0,0,1,0,0
1628,歃血為盟,現在可在級別9以上的探究中取得勇士戰隊綁定裝備。你可在銀月城向傳送師艾司川迪斯獲取核心看守者戰利品裝飾。,勇士戰隊綁定裝備,36,8,6866615,8,0,264007,0,0,0,0,0,0,0,1,0,0
1629,從勇士到英雄,級別11豐碩寶庫現在有一定機率提供一件英雄裝備，以及用來向札朗購買強力裝備的未受污染的法力水晶。級別8、9和10的豐碩寶庫也會獎勵較少量的未受污染的法力水晶。,升級探究商人札朗,36,9,4203076,8,0,0,0,0,0,0,0,0,0,0,0,0
1630,探究旅程,頭銜：虛無破壞者。提高從所有來源獲得的寶庫鑰匙裂片數量。你可在銀月城向傳送師艾司川迪斯獲取探究者的豐碩寶庫裝飾和核心看守者爐石。,寶庫鑰匙裂片掉落增加,36,10,6025441,8,0,0,0,0,0,0,1306,0,0,7,0,0
1631,多恩諾加裝飾 I,你可以從多恩諾加的審計員巴烏茲購買華麗赭石窗戶裝飾，並放置在你的房屋中。,可獲得房屋裝飾,24,9,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1632,多恩諾加裝飾 II,你可以從多恩諾加的審計員巴烏茲購買三款以書籍為主題的裝飾，並放置在你的房屋中。,可獲得房屋裝飾,24,15,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1633,法力熔鑄器具,現在熔爐織者阿拉茲有機率掉落法力熔鑄器具，這是一個製作法力熔爐相關配方的關鍵材料。,解鎖專業技能材料,35,8,6922084,8,3,0,0,0,0,0,0,0,0,0,0,0
1634,奇怪的夥伴,在暗影點鬼鬼祟祟的喵爾金「佐雅」信任你，也希望跟在你的身邊。,解鎖寵物,35,8,3742946,8,4,0,0,0,0,0,0,0,0,0,0,0
1635,龍鱗裝飾 I,你可以從龍鱗基地的雷亞娜那裡取得三款以聖匣為主題的地毯裝飾，並放置在你的房屋中。,房屋裝飾已解鎖,13,10,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1636,龍鱗裝飾 II,你可以從龍鱗基地的雷亞娜那裡取得更多以聖匣為主題的裝飾，並放置在你的房屋中。,房屋裝飾已解鎖,13,10,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1637,龍鱗裝飾 III,你可以從龍鱗基地的雷亞娜那裡取得聖匣望遠鏡裝飾，並放置在你的房屋中。,房屋裝飾已解鎖,13,10,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1638,房屋裝飾已解鎖,汎希爾譴罪秘典，一件可放置於你房屋中的裝飾品，將可由名望軍需官販售取得。,裝飾購買功能已解鎖,2,65,975745,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,踏上羅亞之路,你已開始獲取阿曼尼部族的名望。,解鎖阿曼尼部族名望,37,1,7505699,8,0,0,0,0,0,0,0,0,0,0,0,0
1640,阿曼尼時裝I,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買羅亞祝福披風外觀。,解鎖造型披風,37,2,7127503,8,0,0,0,0,298043,0,0,0,0,4,0,0
1641,阿曼尼裝飾I,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買阿曼尼儲物籃,解鎖房屋裝飾,37,3,7506241,8,1,0,0,0,0,0,0,0,0,1,0,0
1642,豐足收集,你可以協助『豐足羅亞』敦敦採集土地的資源！到祖阿曼的羅亞尼特之穴與削切者雪兒交談，以便開始。需要等級90，且戰隊完成祖阿曼劇情戰役。,解鎖豐足,43,0,6351950,10,0,0,0,0,0,0,0,0,0,0,0,0
1643,長老之言,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買下列配方：|n|n- 技藝：合約：阿曼尼部族|n- 設計圖：羅亞崇拜者指環|n- 圖樣：森林獵人護甲片|n- 配方：阿曼尼萃取物|n- 公式：附魔工具 - 阿曼尼感知|n- 公式：自然之賜無盡寶典|n- 公式：附魔武器 - 哈拉齊的力量,解鎖專業技能配方,37,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
1644,羅亞低語,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買剝皮、採礦和製皮的專業技能知識秘典。,解鎖專業技能知識,37,6,4624984,8,0,0,0,0,0,0,0,0,0,0,0,0
1645,阿曼尼裝飾II,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買羅亞塑像,解鎖房屋裝飾,37,7,7509461,8,0,0,0,0,0,0,0,0,0,1,0,0
1646,旅人祝福,可以在阿曼尼扎村的祝福祭壇崇拜『旅人羅亞』威拉瑪了。,解鎖羅亞祝福,37,8,4034841,10,0,0,0,0,0,0,0,0,0,0,0,0
1647,備用護甲II,在祖阿曼與阿曼尼扎村的瑪蔻芙交談，以獲取一條強大的項鍊。需要等級90並解鎖豐足。,解鎖項鍊,37,9,7636653,8,0,0,0,0,0,0,0,0,0,1,0,0
1648,阿曼尼時裝II,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買羅亞祝福外袍外觀。,解鎖造型外袍,37,10,7127505,8,0,0,0,0,298044,0,0,0,0,4,0,0
1649,阿曼尼裝飾III,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買阿曼尼油燈和薰香。,解鎖房屋裝飾,37,11,7509036,8,0,0,0,0,0,0,0,0,0,1,0,0
1650,總有一天成為羅亞,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買納羅基戰寵。,解鎖戰寵,37,12,7523128,8,0,250863,0,0,0,0,0,0,0,1,0,0
1651,乘風而行,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買阿奇爾森的上升氣流玩具。,解鎖玩具,37,13,2103840,8,0,250974,0,0,0,0,0,0,0,1,0,0
1653,阿曼尼裝飾IV,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買阿曼尼烹飪大鍋,解鎖房屋裝飾,37,15,7426021,8,0,0,0,0,0,0,0,0,0,1,0,0
1654,羅亞祝福肩衛,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買羅亞祝福肩衛外觀。,解鎖造型護肩,37,16,7127504,8,0,0,0,0,298045,0,0,0,0,4,0,0
1655,羅亞寵兒的承載者,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買阿曼尼祝福之熊陸行坐騎。,解鎖坐騎：阿曼尼祝福之熊,37,17,7263307,8,0,0,0,2776,0,0,0,0,0,3,0,0
1656,阿曼尼裝飾V,你可在祖阿曼的阿曼尼扎村向瑪蔻芙購買羅亞面具,解鎖房屋裝飾,37,18,7516223,8,0,0,0,0,0,0,0,0,0,1,0,0
1657,勝利之風,你現在可在祖阿曼的阿曼尼扎村向瑪蔻芙購買阿曼尼喚風者飛行坐騎。,解鎖飛行坐騎,37,19,7414440,8,0,0,0,2694,0,0,0,0,0,3,0,0
1658,羅亞語者,你可以使用「羅亞語者」頭銜凸顯你在重建阿曼尼食人妖與遠古羅亞羈絆中扮演的光榮角色。,解鎖頭銜,37,20,7505698,8,1,0,0,0,0,0,935,0,0,7,0,0
1659,阿曼尼恩惠I,在祖阿曼的阿曼尼扎村與瑪蔻芙交談，領取一把虛光泥灰。,解鎖虛光泥灰,37,6,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1660,阿曼尼恩惠II,在祖阿曼的阿曼尼扎村與瑪蔻芙交談，領取一堆虛光泥灰。,解鎖虛光泥灰,37,12,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1661,阿曼尼恩惠III,在祖阿曼的阿曼尼扎村與瑪蔻芙交談，領取一箱虛光泥灰。,解鎖虛光泥灰,37,18,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1662,多恩諾加裝飾 III,你可以從多恩諾加的審計員巴烏茲購買一份烹飪食譜，用來製作多尼克礦物與乳酪拼盤裝飾。,可獲得房屋裝飾配方,24,22,975745,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,覆蓋淤泥的手稿,你現在可在至暗之夜的任何豐足位置，向削切者雪兒購買覆蓋淤泥的手稿。,解鎖釣魚專業知識,37,14,1505936,10,0,254875,0,0,0,0,0,0,0,1,0,0
1666,羅亞語者之冠,你現在可向阿曼尼扎村的瑪蔻芙購買羅亞語者之冠。,解鎖羅亞語者頭部外觀,37,20,7491473,8,0,0,0,0,298050,0,0,0,0,4,0,0
1667,幽坑城裝飾 I,你可以從內陸飯店的史塔克‧頂掠購買幽坑城柵欄與幽坑城欄杆柱裝飾，並放置在你的房屋中。,可獲得房屋裝飾,29,5,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1668,幽坑城裝飾 II,你可以從內陸飯店的史塔克‧頂掠購買圓桌與長桌裝飾，並放置在你的房屋中。,可獲得房屋裝飾,29,10,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1669,派對人生,「派對人生」頭銜是你的了，可用來在銀月城宮廷的薩瑟里的晚會中展現自己。,解鎖頭銜,39,20,7505700,8,1,0,0,0,0,0,1026,0,0,7,0,0
1670,銀月城戰衣I,你可向永歌森林薩瑟里的避風港的凱利斯‧明曦購買庇護城名流裝束套裝。,解鎖銀月城戰衣,39,20,7016549,8,0,0,0,0,0,5398,0,0,0,5,0,0
1671,熾熱龍鷹,你可在永歌森林向薩瑟里的避風港的凱利斯‧明曦購買熾熱龍鷹飛行坐騎。,解鎖飛行坐騎,39,19,7090841,8,0,0,0,2753,0,0,0,0,0,3,0,0
1673,銀月城懸賞III,與永歌森林薩瑟里的避風港的凱利斯‧明曦交談，領取一箱虛光泥灰。,解鎖虛光泥灰,39,18,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1674,赤紅銀月城陸行鷹,你可在永歌森林向薩瑟里的避風港的凱利斯‧明曦購買赤紅銀月城陸行鷹陸行坐騎。,解鎖陸行坐騎,39,17,7415197,8,0,0,0,2761,0,0,0,0,0,3,0,0
1675,龍鷹嚼金,你可在永歌森林向薩瑟里的避風港的凱利斯‧明曦購買龍鷹嚼金戰寵。,解鎖戰寵,39,12,6739638,8,0,259224,0,0,0,0,0,0,0,1,0,0
1676,銀月城戰衣II,你可向永歌森林薩瑟里的避風港的凱利斯‧明曦購買庇護城顯貴之服套裝。,解鎖銀月城戰衣,39,14,7014346,8,0,0,0,0,0,5392,0,0,0,5,0,0
1677,宴會之友,薩瑟里的晚會期間，任務獎勵的滿溢秘能進一步提高10點，強化符石則能提高25點。,提高滿溢秘能,39,14,132849,10,0,0,0,0,0,0,0,0,0,0,0,0
1678,辛多雷葡萄酒,你可在永歌森林向薩瑟里的避風港的凱利斯‧明曦購買辛多雷葡萄酒玩具。,解鎖玩具,39,13,305294,8,0,259240,0,0,0,0,0,0,0,1,0,0
1679,銀月城懸賞II,與永歌森林薩瑟里的避風港的凱利斯‧明曦交談，領取一把虛光泥灰。,解鎖虛光泥灰,39,12,7137586,8,0,0,0,0,0,0,0,0,0,9,0,0
1680,銀月城裝飾III,你可向永歌森林薩瑟里的避風港的凱利斯‧明曦購買銀月城架子。,解鎖房屋裝飾,39,11,7493746,8,0,0,0,0,0,0,0,0,0,1,0,0
1681,銀月城宮廷服飾II,你可在永歌森林向薩瑟里的避風港的凱利斯‧明曦購買銀月城宮廷外袍。,解鎖造型外袍,39,10,4880695,8,0,0,0,0,303959,0,0,0,0,4,0,0
1682,庇護城寶藏,現在每一週邀請具有影響力的人到薩瑟里的避風港之後，博學者錯置的典籍、遠行者的遊俠儲物箱、血騎士的聚合聖光，以及兇殺路之影的間諜交易內含更好的獎勵。,庇護城寶藏已升級,39,9,901746,8,1,0,0,0,0,0,0,0,0,0,0,0
1683,宴會之友,薩瑟里的晚會期間，任務獎勵的滿溢秘能進一步提高10點，強化符石則能提高25點。,提高滿溢秘能,39,8,132849,10,0,0,0,0,0,0,0,0,0,0,0,0
1685,銀月城裝飾II,你可向永歌森林薩瑟里的避風港的凱利斯‧明曦購買銀月城餐廳傢俱。,解鎖房屋裝飾,39,7,7494547,8,0,0,0,0,0,0,0,0,0,1,0,0
1686,專業技能知識,你可在永歌森林向薩瑟里的避風港的凱利斯‧明曦購買珠寶設計、附魔和裁縫的專業技能知識秘典。,解鎖專業技能知識,39,6,4624793,8,0,0,0,0,0,0,0,0,0,0,0,0
1687,辛多雷工藝,你可向永歌森林薩瑟里的避風港的凱利斯‧明曦購買以下配方：|n|n- 技藝：合約：銀月城宮廷|n- 設計圖：珠寶綴飾辛多雷七弦琴|n- 圖樣：兇殺路行者護腕|n- 圖樣：奧紋法術絲線|n- 公式：附魔戒指 - 銀月城的堅毅|n- 公式：薩拉斯魔法錮法寶典|n- 公式：綻放聖光無盡寶典|n- 設計圖：鍍金銀月城懸掛|n- 設計圖：鍍金銀月城鐵砧,解鎖專業技能配方,39,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
1689,宴會之友,薩瑟里的晚會期間，任務獎勵的滿溢秘能提高10點，強化符石則能提高25點。,提高滿溢秘能,39,4,132849,10,0,0,0,0,0,0,0,0,0,0,0,0
1690,銀月城裝飾I,你可向永歌森林薩瑟里的避風港的凱利斯‧明曦購買銀月城紡織品。,解鎖房屋裝飾,39,3,7493680,8,0,0,0,0,0,0,0,0,0,1,0,0
1691,銀月城戰衣I,你可在永歌森林向薩瑟里的避風港的凱利斯‧明曦購買庇護城優雅戰衣。,解鎖銀月城戰衣,39,2,7017404,8,0,0,0,0,0,5384,0,0,0,5,0,0
1692,宮廷成員,你已開始獲取銀月城宮廷的名望。,解鎖銀月城宮廷名望,39,1,7505700,8,0,0,0,0,0,0,0,0,0,0,0,0
1693,在地底醞釀,你已開始獲取哈拉提的名望。,解鎖哈拉提名望,38,1,7505704,8,0,0,0,0,0,0,0,0,0,0,0,0
1694,哈拉提時裝I,你可在哈朗達的大巢穴向奈爾娜購買哈拉提斗篷的外觀變化。,解鎖造型披風,38,2,7447945,8,3,0,0,0,0,0,0,0,0,4,0,0
1695,到處掛滿,你可在哈朗達的大巢穴向奈爾娜購買哈朗達空心瓠瓜和哈拉尼爾藥草架裝飾。,解鎖房屋裝飾,38,3,7422463,8,0,0,0,0,0,0,0,0,0,1,0,0
1696,巨蛾獵人I,你可在哈朗達到處收集第二組飛蛾。,解鎖額外的飛蛾收藏,38,4,5015301,10,0,0,0,0,0,0,0,0,0,0,0,0
1697,哈朗達的恩惠I,你可在哈朗達的大巢穴向奈爾娜領取一把虛光泥灰。,解鎖虛光泥灰,38,4,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1698,哈拉尼爾的教誨,你可在哈朗達的大巢穴向奈爾娜購買下列配方：|n|n- 設計圖：艾澤拉斯祝福璽戒|n公式：附魔武器 - 世界之魂堅毅|n- 公式：附魔胸甲 - 根莖守望者印記|n- 公式：附魔工具 - 哈拉尼爾複數製造|n- 公式：歡愉魅力 - 哈拉尼爾|n- 圖樣：世界樹樹根裹足|n- 圖樣：簡約哈拉尼爾桌子|n- 配方：哈拉尼爾感知藥瓶|n- 配方：根縛水缸|n- 技藝：合約：哈拉提|n- 技藝：哈朗達路標|n- 技藝：華麗的高聳書架,可購買專業技能配方,38,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
1699,哈拉尼爾的傳統,你可在哈朗達的大巢穴向奈爾娜購買草藥學和銘文學的專業技能知識秘典。,解鎖專業技能知識,38,6,4624732,8,1,0,0,0,0,0,0,0,0,0,0,0
1700,真菌家具,你可在哈朗達的大巢穴向奈爾娜購買密封的真菌罐、蘑菇人桶子和蘑菇人袋子裝飾。,解鎖房屋裝飾,38,7,7424781,8,0,0,0,0,0,0,0,0,0,1,0,0
1701,哈拉提的秘密II,在哈朗達各地常見的戰利品內含更好的獎勵。,升級哈朗達戰利品,38,8,1542848,8,0,0,0,0,0,0,0,0,0,0,0,0
1703,巨蛾獵人II,你可在哈朗達到處收集最後一組飛蛾。,解鎖最後的飛蛾收藏,38,9,5015301,10,0,0,0,0,0,0,0,0,0,0,0,0
1704,哈拉提時裝II,你可在哈朗達的大巢穴向奈爾娜購買哈拉提外袍的外觀變化。,解鎖造型外袍,38,10,7447947,8,0,0,0,0,0,0,0,0,0,4,0,0
1705,照亮道路,你可在哈朗達的大巢穴向奈爾娜購買哈朗達花期燈、哈朗達發光藤蔓路燈和哈朗達發光藤蔓燭台裝飾。,解鎖房屋裝飾,38,12,7493642,8,0,0,0,0,0,0,0,0,0,1,0,0
1706,哈拉提軍械庫,在哈朗達的大巢穴與奈爾娜交談，獲取強力腰部護甲。需要等級90。,解鎖腰部護甲,38,8,7278019,8,1,0,0,0,0,0,0,0,0,1,0,0
1707,在樹根散步,你可在哈朗達的大巢穴向奈爾娜購買翠綠魯坦尼種子玩具。,解鎖玩具,38,13,656445,8,0,256552,0,0,0,0,0,0,0,1,0,0
1708,哈朗達的恩惠II,你可在哈朗達的大巢穴向奈爾娜領取一堆虛光泥灰。,解鎖虛光泥灰,38,13,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1709,在林地爬行,你可在哈朗達的大巢穴向奈爾娜購買沐奇戰寵。,解鎖戰寵,38,14,7152800,8,0,259337,0,0,0,0,0,0,0,1,0,0
1710,人人為鳥,你可在哈朗達的大巢穴向奈爾娜購買魯坦尼飼鳥器、魯坦尼鳥浴和魯坦尼鳥棲桿裝飾。,解鎖房屋裝飾,38,15,7506648,8,0,0,0,0,0,0,0,0,0,1,0,0
1711,小心！有刺！,你可在哈朗達的大巢穴向奈爾娜購買兇猛冷酷山貓陸行坐騎。,解鎖陸行坐騎,38,16,7386625,8,0,0,0,2614,0,0,0,0,0,3,0,0
1712,哈拉提時裝III,你可在哈朗達的大巢穴向奈爾娜購買哈拉提肩衛的外觀變化。,解鎖造型護肩,38,17,7447946,8,0,0,0,0,0,0,0,0,0,4,0,0
1713,哈拉尼爾之傲,你可在哈朗達的大巢穴向奈爾娜購買哈拉尼爾錦旗裝飾。,解鎖房屋裝飾,38,18,7491959,8,0,0,0,0,0,0,0,0,0,1,0,0
1714,哈朗達的恩惠III,你可在哈朗達的大巢穴向奈爾娜領取一箱虛光泥灰。,解鎖虛光泥灰,38,18,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1715,神隱孢子,你可在哈朗達的大巢穴向奈爾娜購買天藍孢子滑翔者飛行坐騎。,解鎖飛行坐騎,38,19,6254091,8,0,0,0,2710,0,0,0,0,0,3,0,0
1716,哈拉尼爾重返家園,你可使用「名譽哈拉提」頭銜來展現你對哈拉提的貢獻。,解鎖頭銜,38,20,7505704,8,0,0,0,0,0,0,1020,0,0,7,0,0
1717,鳴響深淵裝飾,你可以從剛達加茲的蠟販史奇克購買土靈鎖鍊壁架裝飾，並放置在你的房屋中。,可獲得房屋裝飾,25,12,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1718,家常裝束,你可在哈朗達的大巢穴向奈爾娜購買一系列造型套裝。,解鎖造型套裝,38,20,7252747,8,1,0,0,0,0,0,0,0,0,5,0,0
1719,天蛾人,你可用發光粉塵向哈朗達大巢穴的護蛾者薇坦兌換各種獎勵。,解鎖獵蛾商人,38,2,133852,10,0,0,0,0,0,0,0,0,0,0,0,0
1720,銀月城懸賞I,與永歌森林薩瑟里的避風港的凱利斯‧明曦交談，領取一把虛光泥灰。,解鎖虛光泥灰,39,6,7137586,8,1,0,0,0,0,0,0,0,0,9,0,0
1721,作戰！,你可在哈朗達的大巢穴向奈爾娜購買造型武器庫。,解鎖造型庫,38,17,6936236,8,1,0,0,0,0,5385,0,0,0,5,0,0
1722,狩獵：困難模式,阿斯塔樂‧血誓在銀月城的會堂有新任務。完成任務就會解鎖困難模式狩獵。,新任務解鎖,40,1,7493985,10,0,0,0,0,0,0,0,0,0,0,0,0
1723,狩獵：隨機狩獵,你可到阿斯塔樂‧血誓在銀月城的會堂，向他接下隨機的狩獵任務。,隨機狩獵解鎖,40,2,132295,10,0,0,0,0,0,0,0,0,0,0,0,0
1724,阿斯塔樂的誘惑,阿斯塔樂‧血誓在銀月城的會堂有新任務。完成任務就會獎勵造型背包。,新任務解鎖,40,3,7493985,8,0,0,0,0,0,0,0,0,0,0,0,0
1725,狩獵：夢魘模式,阿斯塔樂‧血誓在銀月城的會堂有新任務。完成任務就會解鎖夢魘模式狩獵。,新任務解鎖,40,4,7493985,10,0,0,0,0,0,0,0,0,0,0,0,0
1726,不同凡響的基座I,你可向銀月城阿斯塔樂會堂的傀儡阿利亞購買尋獵者基座。,解鎖房屋裝飾,40,4,7547972,8,1,0,0,0,0,0,0,0,0,0,0,0
1727,一個人的傲慢,你可向銀月城阿斯塔樂會堂的傀儡瓦諾雷購買尋獵者傲慢。,解鎖坐騎,40,5,7266832,8,0,0,0,2769,0,0,0,0,0,3,0,0
1728,吾召喚汝,阿斯塔樂‧血誓現在為你製造一個傳送門，讓你在擊敗狩獵目標後回到他的會堂。,解鎖返回傳送,40,2,135746,8,1,0,0,0,0,0,0,0,0,0,0,0
1729,重返黑暗,你可向銀月城阿斯塔樂會堂的傀儡瓦諾雷購買著名尋獵者造型護甲。,解鎖造型盔甲,40,6,7484333,8,1,0,0,0,0,5360,0,0,0,5,0,0
1730,苦痛受難,使你從所有來源獲得的苦痛數量提高20%。,苦痛掉落增加,40,7,4554435,10,0,0,0,0,0,0,0,0,0,0,0,0
1731,小人之怒,你可向銀月城阿斯塔樂會堂的傀儡瓦諾雷購買小尋獵者。,解鎖戰寵,40,9,7301938,8,0,259991,0,0,0,0,0,0,0,1,0,0
1732,不同凡響的基座II,你可向銀月城阿斯塔樂會堂的傀儡阿利亞購買尋獵者華麗基座。,解鎖房屋裝飾,40,8,7547974,8,0,0,0,0,0,0,0,0,0,0,0,0
1733,現在憤怒吧！,你可向銀月城阿斯塔樂會堂的傀儡瓦諾雷購買尋獵者的憤怒。,解鎖坐騎,40,10,7266833,8,1,0,0,2770,0,0,0,0,0,3,0,0
1734,挑選你的毒藥,你可到阿斯塔樂‧血誓在銀月城的會堂，向他接下優先擊殺任務，建立自訂狩獵。,自訂狩獵解鎖,40,10,132295,10,0,0,0,0,0,0,0,0,0,0,0,0
1735,房屋裝飾 I,你可以在沃卓肯向烏納托斯購買沃卓肯烤爐,房屋裝飾已解鎖,15,3,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1736,房屋裝飾 II,你可以在沃卓肯向烏納托斯購買沃卓肯花園噴泉,房屋裝飾已解鎖,15,6,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1737,房屋裝飾 III,你可以在沃卓肯向烏納托斯購買龍族石桌,房屋裝飾已解鎖,15,14,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1738,房屋裝飾 IV,你可以在沃卓肯向烏納托斯購買龍族大鏡子,房屋裝飾已解鎖,15,20,975745,8,0,0,0,0,0,0,0,0,0,0,0,0
1740,事件視界之外,你已開始獲取奇異點的名望。,解鎖奇異點名望,41,1,7505702,8,1,0,0,0,0,0,0,0,0,0,0,0
1741,填滿虛無I,你可向虛無風暴咆哮峰的虛無研究員安諾曼德購買虛無精靈王座、宇宙虛無桌子和虛無精靈木桶。,解鎖房屋裝飾,41,3,7514905,8,2,0,0,0,0,0,0,0,0,1,0,0
